OrderID,CustomerID_x,Status,FullName,Phone,Address,OrderDetailID,MenuItemID,Quantity,Price_x,Driver_name,Amount,PaymentMethod,Name,Description,Price_y,CuisineType,Revenue,OrderIDNew
2038,38,Shipped,Mona Hassan,1078582594,"Nasr City, Cairo",2038,16,3,162.86,Nadia Shalaby,409.71,Vodafone Cash,Risotto,Delicious Risotto - classic Italian taste.,136.57,Italian,488.58,2082
2039,39,Pending,Ahmed Kamal,1246569051,"Nasr City, Cairo",2039,61,1,92.8,Hany Mostafa,0,Not Paid,Cheeseburger,Delicious Cheeseburger - classic American taste.,193.91,American,92.8,2083
2040,40,Delivered,Omar Gamal,1076015937,"Mohandessin, Giza",2040,91,2,118.24,Hassan Sultan,180.3,Credit Card,Pad Thai,Delicious Pad Thai - classic Thai taste.,90.15,Thai,236.48,2084
2041,41,Shipped,Heba Hassan,1584564910,"Maadi, Cairo",2041,77,1,192.39,Tarek Khalifa,0,Not Paid,Fajitas,Delicious Fajitas - classic Mexican taste.,64.64,Mexican,192.39,2085
2042,42,Cancelled,Sara Ibrahim,1211133188,"Sidi Gaber, Alexandria",2042,28,4,220.32,Mariam Soliman,418.8,Cash,Peking Duck,Delicious Peking Duck - classic Chinese taste.,104.7,Chinese,881.28,2086
2043,43,Cancelled,Ahmed Mahrous,1065373888,"Maadi, Cairo",2043,3,5,164.91,Aya Ibrahim,0,Not Paid,Fattah,Delicious Fattah - classic Egyptian taste.,74.95,Egyptian,824.55,2087
2044,44,Delivered,Aya Tawfik,1530253404,"Maadi, Cairo",2044,77,1,240.52,Noha Saleh,0,Not Paid,Fajitas,Delicious Fajitas - classic Mexican taste.,64.64,Mexican,240.52,2088
2045,45,Pending,Aya Hassan,1520096725,"Stanley, Alexandria",2045,22,2,71.11,Tarek Younes,236.96,Vodafone Cash,Sweet and Sour Pork,Delicious Sweet and Sour Pork - classic Chinese taste.,118.48,Chinese,142.22,2089
2046,46,Cancelled,Sara Mahrous,1141127342,"Nasr City, Cairo",2046,35,4,200.79,Dalia Hassan,0,Not Paid,Samosa,Delicious Samosa - classic Indian taste.,177.85,Indian,803.16,2090
2047,47,Pending,Aya Gamal,1168800440,"Maadi, Cairo",2047,86,2,121.57,Nadine Mansour,385.4,Credit Card,Baklava,Delicious Baklava - classic Greek taste.,192.7,Greek,243.14,2091
2048,48,Cancelled,Ahmed Ibrahim,1124982325,"Stanley, Alexandria",2048,70,3,212.85,Yasmin Saleh,255.57,Fawry,Cobb Salad,Delicious Cobb Salad - classic American taste.,85.19,American,638.55,2092
2049,49,Shipped,Ahmed Gamal,1575279281,"Mohandessin, Giza",2049,31,3,202.32,Mariam Gamal,476.4,Cash,Butter Chicken,Delicious Butter Chicken - classic Indian taste.,158.8,Indian,606.96,2093
2050,50,Shipped,Mostafa Mahrous,1144237353,"Maadi, Cairo",2050,78,5,241.88,Rita Said,763.5,Cash,Nachos,Delicious Nachos - classic Mexican taste.,152.7,Mexican,1209.4,2094
2051,51,Delivered,Omar Kamal,1543823306,"Smouha, Alexandria",2051,7,2,23.16,Hany Nasr,215.2,Fawry,Grilled Kebda,Delicious Grilled Kebda - classic Egyptian taste.,107.6,Egyptian,46.32,2095
2052,52,Cancelled,Ahmed Kamal,1129494631,"Imbaba, Giza",2052,64,2,68.79,Mahmoud Hamed,0,Not Paid,Caesar Salad,Delicious Caesar Salad - classic American taste.,110.22,American,137.58,2096
2053,53,Delivered,Omar Fathy,1060849909,"Dokki, Giza",2053,70,4,233.9,Lobna Salem,0,Not Paid,Cobb Salad,Delicious Cobb Salad - classic American taste.,85.19,American,935.6,2097
2054,54,Shipped,Mona Gamal,1196913844,"Stanley, Alexandria",2054,71,2,104.17,Mostafa Gamal,238.08,Cash,Tacos,Delicious Tacos - classic Mexican taste.,119.04,Mexican,208.34,2098
2055,55,Pending,Aya Ali,1229396016,"Faisal, Giza",2055,94,2,152.23,Dina Hamed,326.76,Cash,Massaman Curry,Delicious Massaman Curry - classic Thai taste.,163.38,Thai,304.46,2099
2056,56,Delivered,Omar Mahrous,1165371111,"Stanley, Alexandria",2056,28,4,112.29,Nadia Younes,418.8,Fawry,Peking Duck,Delicious Peking Duck - classic Chinese taste.,104.7,Chinese,449.16,2100
2057,57,Pending,Aya Mahrous,1015564869,"Nasr City, Cairo",2057,15,4,27.47,Mariam Saleh,208.2,Cash,Penne Arrabbiata,Delicious Penne Arrabbiata - classic Italian taste.,52.05,Italian,109.88,2101
2058,58,Delivered,Mostafa Ali,1528960753,"Faisal, Giza",2058,95,1,160.72,Nour Ali,76.44,Fawry,Som Tam,Delicious Som Tam - classic Thai taste.,76.44,Thai,160.72,2102
2059,59,Pending,Mostafa Ali,1232580020,"Heliopolis, Cairo",2059,71,1,48.58,Rana Sultan,0,Not Paid,Tacos,Delicious Tacos - classic Mexican taste.,119.04,Mexican,48.58,2103
2060,60,Delivered,Khaled Gamal,1029379067,"Nasr City, Cairo",2060,20,5,56.04,Yousra Fahmy,665.45,Vodafone Cash,Calzone,Delicious Calzone - classic Italian taste.,133.09,Italian,280.2,2104
2061,61,Shipped,Mona Hassan,1296940157,"Mohandessin, Giza",2061,15,3,116.87,Aya Abdelrahman,156.15,Vodafone Cash,Penne Arrabbiata,Delicious Penne Arrabbiata - classic Italian taste.,52.05,Italian,350.61,2105
2062,62,Shipped,Ahmed Hassan,1229443937,"Smouha, Alexandria",2062,25,2,55.7,Dina Shahin,173.86,Fawry,Chow Mein,Delicious Chow Mein - classic Chinese taste.,86.93,Chinese,111.4,2106
2063,63,Pending,Aya Tawfik,1030159843,"Stanley, Alexandria",2063,78,1,196.97,Ibrahim Sabry,0,Not Paid,Nachos,Delicious Nachos - classic Mexican taste.,152.7,Mexican,196.97,2107
2064,64,Cancelled,Mostafa Fathy,1060517439,"Faisal, Giza",2064,93,1,171.94,Huda Fahmy,0,Not Paid,Tom Yum Soup,Delicious Tom Yum Soup - classic Thai taste.,88.87,Thai,171.94,2108
2065,65,Pending,Khaled Ali,1242297895,"Sidi Gaber, Alexandria",2065,100,4,185.75,Mahmoud Salem,0,Not Paid,Mango Sticky Rice,Delicious Mango Sticky Rice - classic Thai taste.,113.19,Thai,743,2109
2066,66,Delivered,Mostafa Farouk,1233649573,"Imbaba, Giza",2066,1,4,57.27,Huda Sultan,599.2,Credit Card,Koshari,Delicious Koshari - classic Egyptian taste.,149.8,Egyptian,229.08,2110
2067,67,Cancelled,Khaled Hassan,1099866784,"Maadi, Cairo",2067,11,3,198.9,Youssef Saleh,0,Not Paid,Margherita Pizza,Delicious Margherita Pizza - classic Italian taste.,225,Italian,596.7,2111
2068,68,Pending,Heba Mahrous,1522301888,"Imbaba, Giza",2068,71,4,149.44,Amr Gamal,0,Not Paid,Tacos,Delicious Tacos - classic Mexican taste.,119.04,Mexican,597.76,2112
2069,69,Pending,Mostafa Fathy,1528846190,"Heliopolis, Cairo",2069,21,4,179.15,Nadia Ragab,0,Not Paid,Kung Pao Chicken,Delicious Kung Pao Chicken - classic Chinese taste.,139.66,Chinese,716.6,2113
2070,70,Delivered,Mohamed Mahrous,1284335980,"Faisal, Giza",2070,4,5,241.92,Lobna Khalifa,0,Not Paid,Ful Medames,Delicious Ful Medames - classic Egyptian taste.,133.05,Egyptian,1209.6,2114
2071,71,Cancelled,Sara Gamal,1029719159,"Stanley, Alexandria",2071,52,5,117.62,Yousra Kamel,228.2,Credit Card,Grilled Vegetables,Delicious Grilled Vegetables - classic Mediterranean taste.,45.64,Mediterranean,588.1,2115
2072,72,Pending,Omar Mahrous,1264119879,"Smouha, Alexandria",2072,78,4,95.94,Khaled Hamed,0,Not Paid,Nachos,Delicious Nachos - classic Mexican taste.,152.7,Mexican,383.76,2116
2073,73,Shipped,Mostafa Ali,1038904185,"Stanley, Alexandria",2073,36,5,96.82,Khaled Mostafa,0,Not Paid,Dal Tadka,Delicious Dal Tadka - classic Indian taste.,114.97,Indian,484.1,2117
2074,74,Pending,Yasmin Ali,1086831746,"Nasr City, Cairo",2074,19,5,189.62,Ayman Khalifa,0,Not Paid,Gnocchi,Delicious Gnocchi - classic Italian taste.,52.08,Italian,948.1,2118
2074,74,Pending,Yasmin Ali,1086831746,"Nasr City, Cairo",2074,19,5,189.62,Ayman Khalifa,0,Not Paid,Gnocchi,Delicious Gnocchi - classic Italian taste.,52.08,Italian,948.1,2119
2075,75,Cancelled,Heba Farouk,1121120153,"Heliopolis, Cairo",2075,37,4,76.49,Rowan Gaber,0,Not Paid,Rogan Josh,Delicious Rogan Josh - classic Indian taste.,196.12,Indian,305.96,2120
2076,76,Delivered,Ahmed Farouk,1187118837,"Smouha, Alexandria",2076,34,4,112.55,Walid Abdelrahman,772.64,Fawry,Palak Paneer,Delicious Palak Paneer - classic Indian taste.,193.16,Indian,450.2,2121
2077,77,Pending,Ahmed Mostafa,1237262300,"Stanley, Alexandria",2077,83,3,161.97,Ruba Gamal,641.82,Fawry,Lamb Kebab,Delicious Lamb Kebab - classic Greek taste.,213.94,Greek,485.91,2122
2078,78,Delivered,Khaled Hassan,1119297729,"Maadi, Cairo",2078,18,2,238.7,Lobna Farouk,0,Not Paid,Carbonara,Delicious Carbonara - classic Italian taste.,121.27,Italian,477.4,2123
2079,79,Pending,Mohamed Hassan,1125558074,"Dokki, Giza",2079,79,4,98.17,Ghada Ragab,274.88,Vodafone Cash,Tamales,Delicious Tamales - classic Mexican taste.,68.72,Mexican,392.68,2124
2080,80,Delivered,Sara Tawfik,1166489458,"Mohandessin, Giza",2080,7,3,115.96,Nermine Sultan,0,Not Paid,Grilled Kebda,Delicious Grilled Kebda - classic Egyptian taste.,107.6,Egyptian,347.88,2125
2081,81,Cancelled,Mostafa Hassan,1223454322,"Smouha, Alexandria",2081,11,4,49.69,Nermine Ragab,0,Not Paid,Margherita Pizza,Delicious Margherita Pizza - classic Italian taste.,225,Italian,198.76,2126
2082,82,Delivered,Khaled Mahrous,1186160096,"Sidi Gaber, Alexandria",2082,1,5,248.49,Mohamed Sultan,749,Credit Card,Koshari,Delicious Koshari - classic Egyptian taste.,149.8,Egyptian,1242.45,2127
2083,83,Pending,Omar Hassan,1072582590,"Maadi, Cairo",2083,46,4,177.66,Hassan Shalaby,0,Not Paid,Mujadara,Delicious Mujadara - classic Lebanese taste.,43.69,Lebanese,710.64,2128
2084,84,Pending,Heba Kamal,1532841909,"Maadi, Cairo",2084,68,1,191.73,Gihan Shalaby,0,Not Paid,Pulled Pork Sandwich,Delicious Pulled Pork Sandwich - classic American taste.,121.33,American,191.73,2129
2085,85,Shipped,Mona Mostafa,1519220962,"Smouha, Alexandria",2085,3,1,60.93,Nadine Shahin,74.95,Cash,Fattah,Delicious Fattah - classic Egyptian taste.,74.95,Egyptian,60.93,2130
2086,86,Pending,Yasmin Ali,1029472624,"Imbaba, Giza",2086,90,4,74.1,Omar Mostafa,0,Not Paid,Greek Lemon Potatoes,Delicious Greek Lemon Potatoes - classic Greek taste.,51.29,Greek,296.4,2131
2087,87,Pending,Mostafa Fathy,1180122096,"Nasr City, Cairo",2087,100,5,219.7,Nasser Tawfik,565.95,Credit Card,Mango Sticky Rice,Delicious Mango Sticky Rice - classic Thai taste.,113.19,Thai,1098.5,2132
2088,88,Delivered,Yasmin Kamal,1185812606,"Stanley, Alexandria",2088,61,1,135.61,Ahmed Hassan,0,Not Paid,Cheeseburger,Delicious Cheeseburger - classic American taste.,193.91,American,135.61,2133
2089,89,Shipped,Khaled Ibrahim,1242245715,"Mohandessin, Giza",2089,84,3,161.55,Aya Saleh,251.91,Credit Card,Dolmades,Delicious Dolmades - classic Greek taste.,83.97,Greek,484.65,2134
2090,90,Pending,Mohamed Gamal,1213896452,"Imbaba, Giza",2090,24,2,121.15,Kareem Farouk,0,Not Paid,Spring Rolls,Delicious Spring Rolls - classic Chinese taste.,143.8,Chinese,242.3,2135
2091,91,Pending,Yasmin Gamal,1136470480,"Dokki, Giza",2091,35,2,206.34,Salma Nasr,0,Not Paid,Samosa,Delicious Samosa - classic Indian taste.,177.85,Indian,412.68,2136
2092,92,Cancelled,Yasmin Farouk,1163040671,"Nasr City, Cairo",2092,5,1,20.59,Hany Sabry,98.14,Fawry,Hawawshi,Delicious Hawawshi - classic Egyptian taste.,98.14,Egyptian,20.59,2137
2093,93,Cancelled,Yasmin Ibrahim,1243729368,"Maadi, Cairo",2093,38,4,41.21,Mostafa Shalaby,0,Not Paid,Naan Bread,Delicious Naan Bread - classic Indian taste.,74.59,Indian,164.84,2138
2094,94,Pending,Ahmed Kamal,1540411381,"Faisal, Giza",2094,62,3,109.4,Mohamed Hamed,0,Not Paid,Fried Chicken,Delicious Fried Chicken - classic American taste.,131.62,American,328.2,2139
2095,95,Delivered,Aya Tawfik,1549117348,"Sidi Gaber, Alexandria",2095,27,1,210.48,Hagar Sabry,0,Not Paid,Mapo Tofu,Delicious Mapo Tofu - classic Chinese taste.,53.67,Chinese,210.48,2140
2096,96,Delivered,Heba Mahrous,1088503906,"Smouha, Alexandria",2096,90,2,217.52,Farida Younes,0,Not Paid,Greek Lemon Potatoes,Delicious Greek Lemon Potatoes - classic Greek taste.,51.29,Greek,435.04,2141
2097,97,Shipped,Mohamed Kamal,1235033888,"Heliopolis, Cairo",2097,41,2,124.74,Mariam Mahrous,0,Not Paid,Tabbouleh,Delicious Tabbouleh - classic Lebanese taste.,140.87,Lebanese,249.48,2142
2098,98,Cancelled,Aya Ali,1175704256,"Heliopolis, Cairo",2098,53,2,238.47,Aya Mansour,0,Not Paid,Falafel Plate,Delicious Falafel Plate - classic Mediterranean taste.,121.35,Mediterranean,476.94,2143
2099,99,Delivered,Sara Fathy,1517376207,"Mohandessin, Giza",2099,32,3,61.3,Kareem Zaki,438.39,Cash,Chicken Tikka Masala,Delicious Chicken Tikka Masala - classic Indian taste.,146.13,Indian,183.9,2144
2100,100,Pending,Sara Mostafa,1047288975,"Sidi Gaber, Alexandria",2100,57,3,41.39,Hassan Sabry,0,Not Paid,Pan-seared Salmon,Delicious Pan-seared Salmon - classic Mediterranean taste.,135.15,Mediterranean,124.17,2145
2101,101,Shipped,Mohamed Fathy,1120251904,"Imbaba, Giza",2101,70,3,27.49,Nasser Sabry,255.57,Fawry,Cobb Salad,Delicious Cobb Salad - classic American taste.,85.19,American,82.47,2146
2102,102,Delivered,Aya Mahrous,1272917604,"Imbaba, Giza",2102,45,2,91.42,Nadine Shalaby,0,Not Paid,Kibbeh,Delicious Kibbeh - classic Lebanese taste.,85.54,Lebanese,182.84,2147
2103,103,Cancelled,Ahmed Fathy,1596562192,"Dokki, Giza",2103,25,4,35.5,Nermine Shalaby,0,Not Paid,Chow Mein,Delicious Chow Mein - classic Chinese taste.,86.93,Chinese,142,2148
2104,104,Delivered,Heba Kamal,1224934253,"Stanley, Alexandria",2104,17,2,49.73,Ibrahim Younes,0,Not Paid,Bruschetta,Delicious Bruschetta - classic Italian taste.,157.53,Italian,99.46,2149
2105,105,Cancelled,Khaled Ali,1551955414,"Stanley, Alexandria",2105,4,1,167.65,Amr Gaber,0,Not Paid,Ful Medames,Delicious Ful Medames - classic Egyptian taste.,133.05,Egyptian,167.65,2150
2106,106,Shipped,Heba Mahrous,1239187174,"Stanley, Alexandria",2106,46,3,163.5,Rita Ali,0,Not Paid,Mujadara,Delicious Mujadara - classic Lebanese taste.,43.69,Lebanese,490.5,2151
2107,107,Cancelled,Mona Kamal,1572354049,"Faisal, Giza",2107,97,1,186.05,Heba Gaber,0,Not Paid,Panang Curry,Delicious Panang Curry - classic Thai taste.,246.61,Thai,186.05,2152
2108,108,Cancelled,Aya Farouk,1585677498,"Imbaba, Giza",2108,69,1,40.04,Farida Sabry,0,Not Paid,Buffalo Wings,Delicious Buffalo Wings - classic American taste.,114.1,American,40.04,2153
2109,109,Shipped,Sara Gamal,1221167360,"Stanley, Alexandria",2109,56,3,110.92,Ahmed Mahmoud,0,Not Paid,Moussaka,Delicious Moussaka - classic Mediterranean taste.,25.64,Mediterranean,332.76,2154
2110,110,Cancelled,Ahmed Fathy,1073291122,"Imbaba, Giza",2110,33,5,32.16,Omar Hamed,0,Not Paid,Biryani,Delicious Biryani - classic Indian taste.,80.33,Indian,160.8,2155
2111,111,Shipped,Mona Gamal,1538520644,"Nasr City, Cairo",2111,33,3,55.63,Walid Kamel,0,Not Paid,Biryani,Delicious Biryani - classic Indian taste.,80.33,Indian,166.89,2156
2112,112,Shipped,Yasmin Ali,1583442925,"Mohandessin, Giza",2112,26,2,205.83,Ali Nasr,0,Not Paid,Dumplings,Delicious Dumplings - classic Chinese taste.,154.12,Chinese,411.66,2157
2113,113,Delivered,Mostafa Mostafa,1035912068,"Mohandessin, Giza",2113,82,2,217.88,Nour Salem,0,Not Paid,Saganaki,Delicious Saganaki - classic Greek taste.,204.42,Greek,435.76,2158
2114,114,Shipped,Ahmed Gamal,1046059751,"Heliopolis, Cairo",2114,22,4,177.76,Reem Shahin,0,Not Paid,Sweet and Sour Pork,Delicious Sweet and Sour Pork - classic Chinese taste.,118.48,Chinese,711.04,2159
2114,114,Shipped,Ahmed Gamal,1046059751,"Heliopolis, Cairo",2114,22,4,177.76,Reem Shahin,0,Not Paid,Sweet and Sour Pork,Delicious Sweet and Sour Pork - classic Chinese taste.,118.48,Chinese,711.04,2160
2115,115,Pending,Mohamed Farouk,1529312974,"Dokki, Giza",2115,12,2,96.08,Ruba Mahrous,0,Not Paid,Spaghetti Bolognese,Delicious Spaghetti Bolognese - classic Italian taste.,117.98,Italian,192.16,2161
2116,116,Cancelled,Ahmed Farouk,1245200244,"Imbaba, Giza",2116,19,1,228.77,Tarek Shalaby,0,Not Paid,Gnocchi,Delicious Gnocchi - classic Italian taste.,52.08,Italian,228.77,2162
2117,117,Cancelled,Mohamed Tawfik,1221214195,"Faisal, Giza",2117,30,2,55.6,Ayman Ali,162.62,Fawry,Szechuan Beef,Delicious Szechuan Beef - classic Chinese taste.,81.31,Chinese,111.2,2163
2118,118,Pending,Omar Tawfik,1043228910,"Sidi Gaber, Alexandria",2118,54,4,34.78,Samir Ibrahim,0,Not Paid,Seafood Platter,Delicious Seafood Platter - classic Mediterranean taste.,30.78,Mediterranean,139.12,2164
2119,119,Cancelled,Omar Mahrous,1260333087,"Nasr City, Cairo",2119,53,5,243.62,Laila Fahmy,606.75,Fawry,Falafel Plate,Delicious Falafel Plate - classic Mediterranean taste.,121.35,Mediterranean,1218.1,2165
2120,120,Shipped,Khaled Hassan,1060094186,"Imbaba, Giza",2120,76,4,113.91,Amr Salem,206.88,Fawry,Chili Con Carne,Delicious Chili Con Carne - classic Mexican taste.,51.72,Mexican,455.64,2166
2121,121,Delivered,Khaled Hassan,1284139704,"Maadi, Cairo",2121,2,1,195.94,Heba Saleh,0,Not Paid,Molokhia,Delicious Molokhia - classic Egyptian taste.,78.47,Egyptian,195.94,2167
2122,122,Shipped,Khaled Kamal,1597340201,"Heliopolis, Cairo",2122,69,1,136.04,Hassan Zaki,0,Not Paid,Buffalo Wings,Delicious Buffalo Wings - classic American taste.,114.1,American,136.04,2168
2123,123,Shipped,Aya Gamal,1016882587,"Heliopolis, Cairo",2123,37,2,65.02,Zeinab Hamed,392.24,Credit Card,Rogan Josh,Delicious Rogan Josh - classic Indian taste.,196.12,Indian,130.04,2169
2124,124,Cancelled,Heba Ali,1161653666,"Stanley, Alexandria",2124,72,3,224.35,Maha Younes,0,Not Paid,Burrito,Delicious Burrito - classic Mexican taste.,47.55,Mexican,673.05,2170
2124,124,Cancelled,Heba Ali,1161653666,"Stanley, Alexandria",2124,72,3,224.35,Maha Younes,0,Not Paid,Burrito,Delicious Burrito - classic Mexican taste.,47.55,Mexican,673.05,2171
2125,125,Cancelled,Heba Mostafa,1057417741,"Imbaba, Giza",2125,47,2,190.33,Ghada Farouk,96.36,Fawry,Grilled Halloumi,Delicious Grilled Halloumi - classic Lebanese taste.,48.18,Lebanese,380.66,2172
2126,126,Cancelled,Sara Farouk,1132832634,"Nasr City, Cairo",2126,39,4,177.88,Nour Salem,435.64,Fawry,Chole Bhature,Delicious Chole Bhature - classic Indian taste.,108.91,Indian,711.52,2173
2127,127,Delivered,Mostafa Fathy,1254611199,"Nasr City, Cairo",2127,92,3,132.6,Ghada Sultan,662.97,Cash,Green Curry,Delicious Green Curry - classic Thai taste.,220.99,Thai,397.8,2174
2128,128,Shipped,Mona Ali,1152452173,"Dokki, Giza",2128,81,3,29.32,Dina Gamal,549.69,Credit Card,Gyro,Delicious Gyro - classic Greek taste.,183.23,Greek,87.96,2175
2129,129,Cancelled,Yasmin Gamal,1041438770,"Sidi Gaber, Alexandria",2129,75,1,179.16,Noha Fahmy,0,Not Paid,Guacamole,Delicious Guacamole - classic Mexican taste.,202.84,Mexican,179.16,2176
2130,130,Pending,Yasmin Gamal,1111981141,"Dokki, Giza",2130,92,1,24.09,Yousra Yassin,0,Not Paid,Green Curry,Delicious Green Curry - classic Thai taste.,220.99,Thai,24.09,2177
2131,131,Pending,Omar Mostafa,1537256478,"Nasr City, Cairo",2131,62,5,188.67,Mariam Khalifa,0,Not Paid,Fried Chicken,Delicious Fried Chicken - classic American taste.,131.62,American,943.35,2178
2132,132,Delivered,Yasmin Ibrahim,1546742360,"Sidi Gaber, Alexandria",2132,28,3,30.58,Zeinab Taha,0,Not Paid,Peking Duck,Delicious Peking Duck - classic Chinese taste.,104.7,Chinese,91.74,2179
2133,133,Cancelled,Ahmed Kamal,1199812646,"Imbaba, Giza",2133,11,4,105.31,Rana Zaki,900,Vodafone Cash,Margherita Pizza,Delicious Margherita Pizza - classic Italian taste.,225,Italian,421.24,2180
2134,134,Shipped,Aya Tawfik,1236766319,"Nasr City, Cairo",2134,50,2,249.08,Nasser Salem,0,Not Paid,Laban,Delicious Laban - classic Lebanese taste.,63.7,Lebanese,498.16,2181
2135,135,Cancelled,Mohamed Kamal,1532972171,"Heliopolis, Cairo",2135,47,1,187.02,Nasser Salem,48.18,Fawry,Grilled Halloumi,Delicious Grilled Halloumi - classic Lebanese taste.,48.18,Lebanese,187.02,2182
2136,136,Shipped,Yasmin Ali,1063487518,"Maadi, Cairo",2136,10,4,134.63,Dina Gamal,0,Not Paid,Hamam Mahshi,Delicious Hamam Mahshi - classic Egyptian taste.,119.67,Egyptian,538.52,2183
2136,136,Shipped,Yasmin Ali,1063487518,"Maadi, Cairo",2136,10,4,134.63,Dina Gamal,0,Not Paid,Hamam Mahshi,Delicious Hamam Mahshi - classic Egyptian taste.,119.67,Egyptian,538.52,2184
2137,137,Shipped,Mohamed Fathy,1510749960,"Heliopolis, Cairo",2137,8,3,242.8,Ibrahim Khalifa,428.79,Credit Card,Sayadiya,Delicious Sayadiya - classic Egyptian taste.,142.93,Egyptian,728.4,2185
2138,138,Delivered,Aya Gamal,1245601111,"Sidi Gaber, Alexandria",2138,74,1,211.23,Magdy Fahmy,0,Not Paid,Quesadilla,Delicious Quesadilla - classic Mexican taste.,102.67,Mexican,211.23,2186
2139,139,Delivered,Aya Ibrahim,1571154537,"Mohandessin, Giza",2139,69,1,20.83,Youssef Gaber,114.1,Cash,Buffalo Wings,Delicious Buffalo Wings - classic American taste.,114.1,American,20.83,2187
2140,140,Pending,Khaled Fathy,1144921664,"Stanley, Alexandria",2140,55,3,30.9,Gihan Khalifa,88.8,Vodafone Cash,Stuffed Vine Leaves,Delicious Stuffed Vine Leaves - classic Mediterranean taste.,29.6,Mediterranean,92.7,2188
2141,141,Pending,Mona Gamal,1269369667,"Nasr City, Cairo",2141,74,2,151.1,Sherif Ali,205.34,Fawry,Quesadilla,Delicious Quesadilla - classic Mexican taste.,102.67,Mexican,302.2,2189
2142,142,Delivered,Mostafa Fathy,1019331110,"Smouha, Alexandria",2142,94,5,244.7,Sara Younes,0,Not Paid,Massaman Curry,Delicious Massaman Curry - classic Thai taste.,163.38,Thai,1223.5,2190
2143,143,Delivered,Ahmed Ibrahim,1059722178,"Sidi Gaber, Alexandria",2143,99,1,163.07,Sara Mansour,135.28,Vodafone Cash,Coconut Soup,Delicious Coconut Soup - classic Thai taste.,135.28,Thai,163.07,2191
2144,144,Pending,Mohamed Kamal,1561066561,"Sidi Gaber, Alexandria",2144,28,5,68.53,Tarek Soliman,0,Not Paid,Peking Duck,Delicious Peking Duck - classic Chinese taste.,104.7,Chinese,342.65,2192
2145,145,Cancelled,Mona Mostafa,1569258510,"Heliopolis, Cairo",2145,87,4,37.45,Ayman Yassin,439.28,Vodafone Cash,Greek Moussaka,Delicious Greek Moussaka - classic Greek taste.,109.82,Greek,149.8,2193
2146,146,Shipped,Ahmed Mahrous,1270914085,"Stanley, Alexandria",2146,6,3,232.33,Nour Mahmoud,0,Not Paid,Kofta,Delicious Kofta - classic Egyptian taste.,45.58,Egyptian,696.99,2194
